ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
2814,variable,,Naples Collection - Camel Modern Fit Double Breasted Windowpane Peak Lapel 2 Piece Suit,1,0,visible,,"<ul>\n 	<li>Modern Fit</li>\n 	<li>2 Piece includes Blazer and Pants</li>\n 	<li>Double Breasted 6 Button</li>\n 	<li>Peak Lapel</li>\n 	<li>Side Vents</li>\n 	<li>Front Flat Pants, Un-Hemmed Pants Bottoms for Alteration Ease</li>\n 	<li>Windowpane</li>\n 	<li><a href=""https://suitsoutlets.com/pages/search-results-page?q=SO1MDW-1"">More Color Available</a></li>\n</ul>\n<em>SIZE SUGGESTION</em>\n\n<em>For the best fitting of this?MODERN?FIT cutting suit, please choose one size (2 inches)?larger than your measured chest size. For example, if the chest size is 44"", you＊ll be ordering a 46"" Chest - 40 Waist.</em>\n<table width=""100%"">\n<tbody>\n<tr>\n<td>Fabric</td>\n<td>\n<div></div>\n<div></div>\nPoly Rayon?Blend,?Wrinkle Resistant</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n3 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>\n<div></div>\nImported</td>\n</tr>\n</tbody>\n</table>\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0257367e36ea63733f77d6a207d6e9a8.webp,,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
2817,variation,naples-collection-camel-modern-fit-double-breasted-windowpane-peak-lapel-2-piece-suit-,Naples Collection - Camel Modern Fit Double Breasted Windowpane Peak Lapel 2 Piece Suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39.48,,,,,,,id:2814,,,,,,1,,,Size,,,0,,,,
2818,variable,,100% Wool Suit Slim Fit 2 Button 2 Piece in Khaki,1,0,visible,,"<ul>\n 	<li>Slim Fit</li>\n 	<li>2 Piece Suit Includes Blazer and Pants</li>\n 	<li>2 Button</li>\n 	<li>Side Vents</li>\n 	<li>Textured Solid</li>\n 	<li>Flat Front Pants, Un-Hemmed Bottoms for Alteration Ease</li>\n 	<li><a href=""https://suitsoutlets.com/pages/search-results-page?q=SO12WRK-1"">More Color?Available</a></li>\n</ul>\n&nbsp;\n<p class=""p1""><i>SIZE SUGGESTION</i></p>\n<p class=""p1""><i>The?<strong>S</strong><strong>lim Fit</strong>?suit?has a narrow cut without much excess fabric, leading to a tighter?fit?than?<strong>Regular?F</strong><strong>it</strong>?suit.? If you normally wear Regular Fit suits, we suggest you?choose one size (2 inches)?larger than your measured chest size. For example, if the chest size is 44"", you＊ll be ordering 46"" Chest - 40 Waist.</i></p>\n&nbsp;\n<table width=""100%"">\n<tbody>\n<tr>\n<td>Fabric</td>\n<td>\n<div></div>\n<div></div>\n<div></div>\n100% Wool</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n3 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>\n<div></div>\nImported</td>\n</tr>\n</tbody>\n</table>\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n<p class=""p1""></p>",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/515142449148ae4dcc8d7429d5830.59f90.jpg,,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
2821,variation,100-wool-suit-slim-fit-2-button-2-piece-in-khaki-,100% Wool Suit Slim Fit 2 Button 2 Piece in Khaki,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39.48,,,,,,,id:2818,,,,,,1,,,Size,,,0,,,,
2822,variable,,Nola Collection - Regular Fit 2 Piece in Light Beige,1,0,visible,,"<ul>\n 	<li>Regular Fit Suit</li>\n 	<li>2 Button</li>\n 	<li>Side Vents</li>\n 	<li>Flat Front Pants, Un-Hemmed Bottoms for Alteration Ease</li>\n 	<li>Solid Color</li>\n 	<li><a href=""https://suitsoutlets.com/pages/search-results-page?q=so12c900-2"">More Colors Available?</a></li>\n</ul>\nAbout?<a title=""Nola Collection Suit"" href=""https://suitsoutlets.com/pages/search-results-page?q=so12c900-2"">Nola Collection</a>\n\nNola Collection regular fit suit combines simplicity and classic together. This is the kind of men's suit you may wear anytime and anywhere.\n<table width=""100%"">\n<tbody>\n<tr>\n<td>?Fabric</td>\n<td>\n<div></div>\nFine Poly Rayon Blend, Wrinkle Resistant</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n3 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>Imported</td>\n</tr>\n</tbody>\n</table>\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e5dfd4530.597bdfa0bcc8c0d7612fee548.webp,,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
2826,variation,nola-collection-regular-fit-2-piece-in-light-beige-,Nola Collection - Regular Fit 2 Piece in Light Beige,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.57,,,,,,,id:2822,,,,,,1,,,Size,,,0,,,,
2827,variable,alexander-collection-gray-double-breasted-2-piece-suit-regular-fit-glen-plaid,Alexander Collection - Gray Double Breasted 2 Piece Suit Regular Fit Glen Plaid,1,0,visible,,"<ul>\n 	<li>Regular Fit</li>\n 	<li>Glen Plaid</li>\n 	<li>2 Piece includes Blazer and Pants</li>\n 	<li>Double Breasted, 3x2 Buttons</li>\n 	<li>Side Vents</li>\n 	<li>Double Pleated Pants, Un-Hemmed Pants Bottoms for Alteration Ease</li>\n</ul>\n&nbsp;\n\nAlexander the Great was the Macedonian king who defeated his Persian colleague Darius III Codomannus and conquered the Achaemenid.?This signature suit collection represents?a combination of the classic and the elegant.?Alexander Collection is absolutely?a good choice for any modern gentleman.\n<table width=""100%"">\n<tbody>\n<tr>\n<td>Fabric</td>\n<td>\n<div></div>\n<div></div>\nPoly Rayon?Blend,?Wrinkle Resistant</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n3 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>\n<div></div>\nImported</td>\n</tr>\n</tbody>\n</table>\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ef8a3c1a2f3806af2f5cd6409630e01c.jpg,,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
2831,variation,alexander-collection-gray-double-breasted-2-piece-suit-regular-fit-glen-plaid-,Alexander Collection - Gray Double Breasted 2 Piece Suit Regular Fit Glen Plaid,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.47,,,,,,,alexander-collection-gray-double-breasted-2-piece-suit-regular-fit-glen-plaid,,,,,,1,,,Size,,,0,,,,
2832,variable,,Rockefeller Collection - Double Breasted Stripe Suit Camel Regular Fit 2 Piece,1,0,visible,,"<div>\n<ul>\n 	<li>Pinstripe</li>\n 	<li>Regular Fit</li>\n 	<li>Double-Breasted 3 * 2 Buttons</li>\n 	<li>Side Vents</li>\n 	<li>Double Pleated Pants, Un-Hemmed Bottoms for Alteration Ease</li>\n 	<li><a href=""https://suitsoutlets.com/pages/search-results-page?q=rockefeller+collection"">More Colors Available</a></li>\n</ul>\n&nbsp;\n<p class=""p1"">?About?<a title=""Rockefeller Collection"" href=""https://suitsoutlets.com/pages/search-results-page?q=rockefeller+collection"">Rockefeller Collection</a></p>\nSuits Outlets proudly presents this stripe suit collection, a classic double-breasted design that?folds over from left to right. Regular cutting fits every body shape. A gentleman in Rockefeller suit delivers the message as a smart, confident lifestyle.\n\n</div>\n<p class=""p1""></p>\n\n<table width=""100%"">\n<tbody>\n<tr>\n<td>Fabric</td>\n<td>\n<div></div>\n<div></div>\nFine Poly/Rayon,?Wrinkle Resistant</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n3 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>\n<div></div>\nImported</td>\n</tr>\n</tbody>\n</table>\n&nbsp;\n<p class=""p1""><img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" /></p>\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e68f56158ec08bb1c028857b935554e4.webp,,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
2835,variation,rockefeller-collection-double-breasted-stripe-suit-camel-regular-fit-2-piece-,Rockefeller Collection - Double Breasted Stripe Suit Camel Regular Fit 2 Piece,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.47,,,,,,,id:2832,,,,,,1,,,Size,,,0,,,,
2836,variable,ramses-collection-double-breasted-suit-2-piece-regular-fit-in-navy,Ramses Collection - Double Breasted Suit 2 Piece Regular Fit in Navy,1,0,visible,,"<ul>\n 	<li>Regular Fit</li>\n 	<li>2 Piece Suit includes Blazer and Pants</li>\n 	<li>Double-Breasted 3x2 Buttons</li>\n 	<li>Side Vents</li>\n 	<li>Pleated Pants, Un-Hemmed Bottoms for Alteration Ease</li>\n 	<li>Solid Color</li>\n 	<li><a href=""https://suitsoutlets.com/pages/search-results-page?q=ramses"">More?Colors Available</a></li>\n</ul>\n<p class=""p2"">?About?<a href=""https://suitsoutlets.com/pages/search-results-page?q=ramses"">Ramses Collection</a></p>\nTimeless, elegant, polished. That's how the double-breasted suit describes a man. Comfortable to wear to fit both work and vacation mood. This classic 2 piece dress suit is a timeless piece of the outfit - everything is built?around it.? It is paired with relaxed daytime pieces that effortlessly transition to evening.\n<table width=""100%"">\n<tbody>\n<tr>\n<td>Fabric</td>\n<td>\n<div></div>\n<div></div>\nFine Poly/Rayon,?Wrinkle Resistant</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n3 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>\n<div></div>\nImported</td>\n</tr>\n</tbody>\n</table>\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6e8d4d7932ea3d6a3515725a0cd08270.webp, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/853e008d65828f71d31f49271eebff93.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/72ef9ba9638dec13dd86463093fc813c.webp, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6870747430.5932b9402bb58c1f7d4998e2.webp",,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
2842,variation,ramses-collection-double-breasted-suit-2-piece-regular-fit-in-navy-,Ramses Collection - Double Breasted Suit 2 Piece Regular Fit in Navy,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.47,,,,,,,ramses-collection-double-breasted-suit-2-piece-regular-fit-in-navy,,,,,,1,,,Size,,,0,,,,
2844,variable,oriental-collection-banded-collar-slim-fit-suit-shiny-sharkskin-2-piece-white,Oriental Collection - Banded Collar Slim Fit Suit Shiny Sharkskin 2 Piece White,1,0,visible,,"<div>\n<ul>\n 	<li>Slim Fit</li>\n 	<li>4 Buttons</li>\n 	<li>Side Vents</li>\n 	<li>Banded Collar</li>\n 	<li>Flat Front Pants, Un-Hemmed Bottoms for Alteration Ease</li>\n 	<li>Shiny Sharkskin</li>\n 	<li><a href=""https://suitsoutlets.com/pages/search-results-page?q=oriental+collection"">More Colors Available</a></li>\n</ul>\n<p class=""p1""><i>SIZE SUGGESTION</i></p>\n<p class=""p1""><i>The?<strong>S</strong><strong>lim Fit</strong>?suit/tuxedo?has a narrow cut without much excess fabric, leading to a tighter?fit?than?<strong>Regular?F</strong><strong>it</strong>.? If you normally wear Regular Fit, we suggest you?choose one size (2 inches)?larger than your measured chest size. For example, if the chest size is 44"", you＊ll be ordering 46"" Chest - 40 Waist.</i></p>\nAbout?<a title=""Oriental collection"" href=""https://suitsoutlets.com/pages/search-results-page?q=oriental+collection"">Oriental Collection</a>\n\nOriental Collection combines the Traditional Mandarin collar design with modern Italian cutting,?bringing back the classic Bruce Lee style.? If you either want to occasionally switch to old?school or need a formal dress suit for the church,?Oriental Collection will be your option here.\n\n</div>\n<table width=""100%"">\n<tbody>\n<tr>\n<td>Fabric</td>\n<td>\n<div></div>\nFine Poly/Rayon,?Wrinkle Resistant</td>\n</tr>\n<tr>\n<td>\n<div></div>\nCare Instructions</td>\n<td>\n<div></div>\nDry Clean Only</td>\n</tr>\n<tr>\n<td>\n<div></div>\nPackage Dimensions</td>\n<td>\n<div></div>\n20 x 16 x 2 Inches</td>\n</tr>\n<tr>\n<td>\n<div></div>\nShipping Weight</td>\n<td>\n<div></div>\n5 Pound(s)</td>\n</tr>\n<tr>\n<td>Place of Design</td>\n<td>New York City, US</td>\n</tr>\n<tr>\n<td>Place of Manufacture</td>\n<td>\n<div></div>\nImported</td>\n</tr>\n</tbody>\n</table>\n&nbsp;\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Suit suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f98eaf13d05801302b181d19da852d26.webp,,,,,,,,,0,,,Size,"36 Regular-30 waist, 38 Regular-32 Waist, 40 Regular-34 Waist, 42 Regular-36 Waist, 44 Regular-38 Waist, 46 Regular-40 Waist, 48 Regular-43 Waist, 30.59 Regular-45 Waist, 52 Regular-47 Waist, 54 Regular-49 Waist, 56 Regular-51 Waist, 58 Regular-54 Waist, 60 Regular-56 Waist, 62 Regular-58 Waist, 64 Regular-60 Waist, 66 Regular-62 Waist, 68 Regular-64 Waist, 70 Regular-66 Waist, 38 Long-32 Waist, 40 Long-34 Waist, 42 Long-36 Waist, 44 Long-38 Waist, 46 Long-40 Waist, 48 Long-43 Waist, 30.59 Long-45 Waist, 52 Long-47 Waist, 54 Long-49 Waist, 56 Long-51 Waist, 58 Long-54 Waist, 60 Long-56 Waist, 62 Long-58 Waist, 64 Long-60 Waist, 66 Long-62 Waist, 68 Long-64 Waist, 70 Long-66 Waist, 36 Short-30 Waist, 38 Short-32 Waist, 40 Short-34 Waist, 42 Short-36 Waist, 44 Short-38 Waist, 46 Short-40 Waist, 48 Short-43 Waist, 30.59 Short-45 Waist",1,0,,,,
